User ID,Subscription Type,Monthly Revenue,Join Date,Join Month,Last Logging Date,Last Logging Month,Active / Inactive,Country,Age,Age Group,Gender
342,Basic,11,9/8/2022,Sep,6/26/2023,Jun,Inactive,Canada,41,40-45,Female
343,Standard,13,6/8/2022,Jun,6/25/2023,Jun,Inactive,United Kingdom,46,45-50,Male
344,Standard,13,7/8/2022,Jul,6/26/2023,Jun,Inactive,Australia,42,40-45,Female
345,Basic,10,8/8/2022,Aug,6/25/2023,Jun,Inactive,Germany,48,45-50,Female
346,Premium,15,8/31/2022,Aug,6/26/2023,Jun,Inactive,France,37,35-40,Male
347,Basic,14,9/21/2022,Sep,6/28/2023,Jun,Inactive,Brazil,29,25-30,Male
348,Standard,14,5/10/2022,May,6/26/2023,Jun,Inactive,Mexico,30,25-30,Male
349,Premium,14,2/11/2022,Feb,6/26/2023,Jun,Inactive,Spain,28,25-30,Male
350,Basic,10,2/11/2022,Feb,6/28/2023,Jun,Inactive,Italy,44,40-45,Female
351,Premium,11,2/11/2022,Feb,6/28/2023,Jun,Inactive,United States,34,30-35,Female
352,Basic,10,9/20/2022,Sep,6/26/2023,Jun,Inactive,Canada,38,35-40,Male
353,Standard,14,10/8/2022,Oct,6/26/2023,Jun,Inactive,United Kingdom,34,30-35,Female
354,Standard,10,8/16/2022,Aug,6/28/2023,Jun,Inactive,Australia,40,35-40,Female
355,Basic,15,12/10/2022,Dec,6/27/2023,Jun,Inactive,Germany,32,30-35,Female
356,Premium,11,10/14/2022,Oct,6/30/2023,Jun,Inactive,France,38,35-40,Male
357,Basic,15,10/18/2022,Oct,6/26/2023,Jun,Inactive,Brazil,39,35-40,Male
358,Standard,12,11/11/2022,Nov,6/28/2023,Jun,Inactive,Mexico,34,30-35,Female
359,Premium,11,11/20/2022,Nov,6/26/2023,Jun,Inactive,Spain,41,40-45,Male
360,Basic,15,11/21/2022,Nov,6/30/2023,Jun,Inactive,Italy,43,40-45,Female
361,Premium,12,11/25/2022,Nov,6/28/2023,Jun,Inactive,United States,36,35-40,Female
362,Basic,11,8/12/2022,Aug,6/27/2023,Jun,Inactive,Canada,31,30-35,Male
363,Standard,12,1/11/2022,Jan,6/25/2023,Jun,Inactive,United Kingdom,47,45-50,Female
364,Standard,14,12/10/2022,Dec,6/29/2023,Jun,Inactive,Australia,48,45-50,Male
365,Basic,11,10/13/2022,Oct,6/27/2023,Jun,Inactive,Germany,36,35-40,Male
366,Premium,12,10/17/2022,Oct,6/29/2023,Jun,Inactive,France,41,40-45,Male
367,Basic,13,10/23/2022,Oct,6/25/2023,Jun,Inactive,Brazil,32,30-35,Male
368,Standard,13,10/24/2022,Oct,6/28/2023,Jun,Inactive,Mexico,28,25-30,Male
369,Premium,12,10/25/2022,Oct,6/27/2023,Jun,Inactive,Spain,46,45-50,Female
370,Basic,11,10/22/2022,Oct,6/29/2023,Jun,Inactive,Italy,46,45-50,Female
371,Basic,11,9/30/2022,Sep,6/25/2023,Jun,Inactive,United States,47,45-50,Male
372,Basic,11,6/9/2022,Jun,6/27/2023,Jun,Inactive,Canada,31,30-35,Female
373,Standard,10,6/18/2022,Jun,6/26/2023,Jun,Inactive,United Kingdom,44,40-45,Female
374,Premium,10,12/6/2022,Dec,6/28/2023,Jun,Inactive,Australia,39,35-40,Female
375,Basic,14,6/17/2022,Jun,6/28/2023,Jun,Inactive,Germany,44,40-45,Female
376,Basic,12,6/20/2022,Jun,6/27/2023,Jun,Inactive,France,39,35-40,Female
377,Premium,12,8/27/2022,Aug,6/28/2023,Jun,Inactive,Brazil,37,35-40,Male
378,Standard,14,8/13/2022,Aug,6/27/2023,Jun,Inactive,Mexico,47,45-50,Female
379,Standard,10,12/8/2022,Dec,6/28/2023,Jun,Inactive,Spain,46,45-50,Female
380,Basic,15,5/8/2022,May,6/27/2023,Jun,Inactive,Italy,27,25-30,Female
381,Premium,10,7/14/2022,Jul,6/27/2023,Jun,Inactive,United States,43,40-45,Female
382,Standard,10,7/6/2022,Jul,6/26/2023,Jun,Inactive,Canada,51,50-55,Male
383,Basic,10,1/6/2022,Jan,6/27/2023,Jun,Inactive,United Kingdom,49,45-50,Male
384,Standard,10,5/19/2022,May,6/28/2023,Jun,Inactive,Australia,35,30-35,Female
385,Premium,15,5/22/2022,May,6/27/2023,Jun,Inactive,Germany,44,40-45,Male
386,Basic,14,11/7/2022,Nov,6/26/2023,Jun,Inactive,France,48,45-50,Male
387,Premium,11,7/19/2022,Jul,6/28/2023,Jun,Inactive,Brazil,39,35-40,Female
388,Standard,12,7/21/2022,Jul,6/28/2023,Jun,Inactive,Mexico,38,35-40,Male
389,Basic,14,2/8/2022,Feb,6/26/2023,Jun,Inactive,Spain,45,40-45,Male
390,Standard,13,3/7/2022,Mar,6/28/2023,Jun,Inactive,Italy,43,40-45,Female
391,Premium,13,6/23/2022,Jun,6/27/2023,Jun,Inactive,United States,42,40-45,Male
392,Basic,15,3/6/2022,Mar,6/28/2023,Jun,Inactive,Canada,28,25-30,Male
393,Standard,10,3/6/2022,Mar,6/26/2023,Jun,Inactive,United Kingdom,40,35-40,Male
394,Premium,14,5/30/2022,May,6/27/2023,Jun,Inactive,Australia,41,40-45,Female
395,Basic,12,5/6/2022,May,6/26/2023,Jun,Inactive,Germany,45,40-45,Female
396,Premium,14,10/6/2022,Oct,6/27/2023,Jun,Inactive,France,30,25-30,Female
397,Basic,11,7/14/2022,Jul,6/26/2023,Jun,Inactive,Brazil,31,30-35,Female
398,Standard,13,7/15/2022,Jul,6/27/2023,Jun,Inactive,Mexico,51,50-55,Female
399,Standard,12,7/14/2022,Jul,6/25/2023,Jun,Inactive,Spain,44,40-45,Female
400,Basic,14,7/13/2022,Jul,6/27/2023,Jun,Inactive,Italy,49,45-50,Male
401,Premium,12,7/17/2022,Jul,6/26/2023,Jun,Inactive,United States,47,45-50,Female
402,Basic,14,7/21/2022,Jul,6/26/2023,Jun,Inactive,Canada,42,40-45,Male
403,Standard,13,7/23/2022,Jul,6/28/2023,Jun,Inactive,United Kingdom,28,25-30,Male
404,Premium,13,1/8/2022,Jan,6/28/2023,Jun,Inactive,Australia,28,25-30,Male
405,Basic,13,6/8/2022,Jun,6/26/2023,Jun,Inactive,Germany,49,45-50,Female
406,Premium,12,8/19/2022,Aug,6/26/2023,Jun,Inactive,France,32,30-35,Female
407,Basic,12,8/26/2022,Aug,6/27/2023,Jun,Inactive,Brazil,37,35-40,Female
408,Standard,13,9/27/2022,Sep,6/27/2023,Jun,Inactive,Mexico,37,35-40,Female
409,Standard,14,9/15/2022,Sep,6/25/2023,Jun,Inactive,Spain,37,35-40,Male
410,Basic,15,2/9/2022,Feb,6/25/2023,Jun,Inactive,Italy,37,35-40,Male
411,Premium,14,3/9/2022,Mar,6/26/2023,Jun,Inactive,United States,48,45-50,Female
412,Basic,12,3/9/2022,Mar,6/26/2023,Jun,Inactive,Canada,47,45-50,Male
413,Standard,13,8/24/2022,Aug,6/26/2023,Jun,Inactive,United Kingdom,41,40-45,Female
414,Premium,14,8/21/2022,Aug,6/27/2023,Jun,Inactive,Australia,47,45-50,Female
415,Basic,13,8/23/2022,Aug,6/25/2023,Jun,Inactive,Germany,39,35-40,Female
416,Premium,10,2/9/2022,Feb,6/26/2023,Jun,Inactive,France,28,25-30,Male
417,Basic,14,9/21/2022,Sep,6/29/2023,Jun,Inactive,Brazil,31,30-35,Male
418,Standard,14,10/21/2022,Oct,6/27/2023,Jun,Inactive,Mexico,47,45-50,Female
419,Standard,11,10/30/2022,Oct,6/27/2023,Jun,Inactive,Spain,27,25-30,Female
420,Basic,10,2/11/2022,Feb,6/28/2023,Jun,Inactive,Italy,28,25-30,Male
421,Premium,14,10/16/2022,Oct,6/28/2023,Jun,Inactive,United States,33,30-35,Male
422,Basic,14,9/15/2022,Sep,6/29/2023,Jun,Inactive,Canada,29,25-30,Female
423,Standard,15,12/9/2022,Dec,6/27/2023,Jun,Inactive,United Kingdom,41,40-45,Male
424,Premium,12,9/18/2022,Sep,6/29/2023,Jun,Inactive,Australia,28,25-30,Female
425,Basic,13,4/10/2022,Apr,6/27/2023,Jun,Inactive,Germany,38,35-40,Male
426,Premium,15,5/10/2022,May,6/30/2023,Jun,Inactive,France,35,30-35,Male
427,Basic,11,6/11/2022,Jun,6/26/2023,Jun,Inactive,Brazil,51,50-55,Male
428,Standard,12,11/17/2022,Nov,6/28/2023,Jun,Inactive,Mexico,45,40-45,Male
429,Standard,14,11/18/2022,Nov,6/26/2023,Jun,Inactive,Spain,51,50-55,Male
430,Basic,14,11/22/2022,Nov,6/30/2023,Jun,Inactive,Italy,46,45-50,Female
431,Premium,15,4/12/2022,Apr,6/28/2023,Jun,Inactive,United States,28,25-30,Male
432,Basic,12,11/19/2022,Nov,6/30/2023,Jun,Inactive,Canada,46,45-50,Female
433,Standard,11,6/11/2022,Jun,6/25/2023,Jun,Inactive,United Kingdom,46,45-50,Female
434,Premium,12,10/15/2022,Oct,6/29/2023,Jun,Inactive,Australia,32,30-35,Female
435,Basic,11,10/17/2022,Oct,6/28/2023,Jun,Inactive,Germany,39,35-40,Female
436,Premium,11,10/19/2022,Oct,6/29/2023,Jun,Inactive,France,41,40-45,Female
437,Basic,13,10/23/2022,Oct,6/25/2023,Jun,Inactive,Brazil,47,45-50,Male
438,Standard,12,10/24/2022,Oct,6/28/2023,Jun,Inactive,Mexico,35,30-35,Male
439,Standard,12,10/23/2022,Oct,6/27/2023,Jun,Inactive,Spain,37,35-40,Female
440,Basic,11,10/10/2022,Oct,6/29/2023,Jun,Inactive,Italy,47,45-50,Male
441,Premium,13,5/10/2022,May,6/28/2023,Jun,Inactive,United States,48,45-50,Female
442,Basic,12,1/7/2022,Jan,6/27/2023,Jun,Inactive,Canada,30,25-30,Female
443,Standard,10,1/7/2022,Jan,6/27/2023,Jun,Inactive,United Kingdom,36,35-40,Male
444,Premium,10,6/25/2022,Jun,6/28/2023,Jun,Inactive,Australia,50,45-50,Female
445,Basic,12,6/24/2022,Jun,6/28/2023,Jun,Inactive,Germany,41,40-45,Male
446,Basic,14,6/28/2022,Jun,6/28/2023,Jun,Inactive,France,46,45-50,Female
447,Basic,15,11/8/2022,Nov,6/28/2023,Jun,Inactive,Brazil,36,35-40,Female
448,Standard,14,12/8/2022,Dec,6/27/2023,Jun,Inactive,Mexico,48,45-50,Male
449,Premium,10,7/8/2022,Jul,6/28/2023,Jun,Inactive,Spain,37,35-40,Female
450,Basic,14,6/8/2022,Jun,6/27/2023,Jun,Inactive,Italy,49,45-50,Male
451,Basic,12,7/18/2022,Jul,6/28/2023,Jun,Inactive,United States,31,30-35,Female
452,Premium,12,6/16/2022,Jun,6/26/2023,Jun,Inactive,Canada,42,40-45,Female
453,Standard,11,5/30/2022,May,6/28/2023,Jun,Inactive,United Kingdom,45,40-45,Female
454,Standard,15,5/28/2022,May,6/28/2023,Jun,Inactive,Australia,51,50-55,Female
455,Basic,11,5/31/2022,May,6/27/2023,Jun,Inactive,Germany,31,30-35,Female
456,Premium,14,4/6/2022,Apr,6/27/2023,Jun,Inactive,France,41,40-45,Male
457,Standard,14,6/29/2022,Jun,6/28/2023,Jun,Inactive,Brazil,40,35-40,Male
458,Basic,10,7/24/2022,Jul,6/28/2023,Jun,Inactive,Mexico,27,25-30,Male
459,Standard,10,7/19/2022,Jul,6/27/2023,Jun,Inactive,Spain,46,45-50,Female
460,Premium,10,6/30/2022,Jun,6/28/2023,Jun,Inactive,Italy,30,25-30,Female
461,Basic,11,6/16/2022,Jun,6/27/2023,Jun,Inactive,United States,37,35-40,Male
462,Premium,15,10/6/2022,Oct,6/28/2023,Jun,Inactive,Canada,45,40-45,Male
463,Standard,11,1/6/2022,Jan,6/26/2023,Jun,Inactive,United Kingdom,40,35-40,Male
464,Basic,13,3/6/2022,Mar,6/28/2023,Jun,Inactive,Australia,45,40-45,Male
465,Standard,11,5/6/2022,May,6/26/2023,Jun,Inactive,Germany,34,30-35,Male
466,Premium,10,7/6/2022,Jul,6/27/2023,Jun,Inactive,France,33,30-35,Male
467,Basic,10,6/22/2022,Jun,6/26/2023,Jun,Inactive,Brazil,47,45-50,Female
468,Standard,11,6/28/2022,Jun,6/27/2023,Jun,Inactive,Mexico,32,30-35,Male
469,Premium,12,6/29/2022,Jun,6/29/2023,Jun,Inactive,Spain,41,40-45,Female
470,Basic,15,3/7/2022,Mar,6/28/2023,Jun,Inactive,Italy,31,30-35,Female
471,Premium,15,8/7/2022,Aug,6/27/2023,Jun,Inactive,United States,43,40-45,Male
472,Basic,10,7/13/2022,Jul,6/27/2023,Jun,Inactive,Canada,32,30-35,Female
473,Standard,10,7/27/2022,Jul,6/28/2023,Jun,Inactive,United Kingdom,46,45-50,Female
474,Standard,14,7/30/2022,Jul,6/28/2023,Jun,Inactive,Australia,38,35-40,Male
475,Basic,11,8/13/2022,Aug,6/26/2023,Jun,Inactive,Germany,31,30-35,Female
476,Premium,14,8/18/2022,Aug,6/26/2023,Jun,Inactive,France,31,30-35,Female
477,Basic,10,8/24/2022,Aug,6/27/2023,Jun,Inactive,Brazil,50,45-50,Male
478,Standard,10,8/9/2022,Aug,6/27/2023,Jun,Inactive,Mexico,32,30-35,Male
479,Premium,13,4/9/2022,Apr,6/27/2023,Jun,Inactive,Spain,38,35-40,Female
480,Basic,15,4/9/2022,Apr,6/27/2023,Jun,Inactive,Italy,37,35-40,Female
481,Premium,12,4/9/2022,Apr,6/26/2023,Jun,Inactive,United States,36,35-40,Male
482,Basic,11,8/27/2022,Aug,6/27/2023,Jun,Inactive,Canada,30,25-30,Male
483,Standard,14,8/25/2022,Aug,6/27/2023,Jun,Inactive,United Kingdom,28,25-30,Male
484,Standard,13,8/25/2022,Aug,6/28/2023,Jun,Inactive,Australia,40,35-40,Male
485,Basic,14,1/9/2022,Jan,6/28/2023,Jun,Inactive,Germany,28,25-30,Female
486,Premium,15,9/13/2022,Sep,6/26/2023,Jun,Inactive,France,37,35-40,Female
487,Basic,15,5/10/2022,May,6/29/2023,Jun,Inactive,Brazil,30,25-30,Male
488,Standard,11,8/10/2022,Aug,6/28/2023,Jun,Inactive,Mexico,33,30-35,Female
489,Premium,11,10/26/2022,Oct,6/28/2023,Jun,Inactive,Spain,49,45-50,Male
490,Basic,12,10/18/2022,Oct,6/29/2023,Jun,Inactive,Italy,36,35-40,Female
491,Premium,12,7/10/2022,Jul,6/28/2023,Jun,Inactive,United States,28,25-30,Female
492,Basic,10,9/17/2022,Sep,6/30/2023,Jun,Inactive,Canada,51,50-55,Male
493,Standard,11,9/18/2022,Sep,6/27/2023,Jun,Inactive,United Kingdom,35,30-35,Female
494,Standard,14,9/27/2022,Sep,6/29/2023,Jun,Inactive,Australia,31,30-35,Male
495,Basic,13,9/30/2022,Sep,6/27/2023,Jun,Inactive,Germany,39,35-40,Male
496,Premium,10,10/30/2022,Oct,6/30/2023,Jun,Inactive,France,51,50-55,Female
497,Basic,11,9/11/2022,Sep,6/29/2023,Jun,Inactive,Brazil,44,40-45,Male
498,Standard,11,11/17/2022,Nov,6/28/2023,Jun,Inactive,Mexico,41,40-45,Female
499,Premium,10,11/18/2022,Nov,6/26/2023,Jun,Inactive,Spain,28,25-30,Female
500,Basic,15,11/22/2022,Nov,6/30/2023,Jun,Inactive,Italy,38,35-40,Male
501,Premium,14,11/22/2022,Nov,6/28/2023,Jun,Inactive,Spain,43,40-45,Male
502,Basic,13,11/21/2022,Nov,6/30/2023,Jun,Inactive,Spain,38,35-40,Male
503,Standard,14,10/11/2022,Oct,6/26/2023,Jun,Inactive,United States,30,25-30,Male
504,Standard,12,10/21/2022,Oct,6/29/2023,Jun,Inactive,Canada,32,30-35,Female
505,Basic,11,10/21/2022,Oct,6/28/2023,Jun,Inactive,United States,35,30-35,Male
506,Premium,14,10/23/2022,Oct,6/29/2023,Jun,Inactive,United States,27,25-30,Male
507,Basic,15,10/24/2022,Oct,6/26/2023,Jun,Inactive,Canada,49,45-50,Female
508,Standard,12,10/23/2022,Oct,6/28/2023,Jun,Inactive,United Kingdom,42,40-45,Female
509,Premium,10,10/21/2022,Oct,6/28/2023,Jun,Inactive,Australia,40,35-40,Male
510,Basic,15,6/10/2022,Jun,6/29/2023,Jun,Inactive,Germany,43,40-45,Female
511,Premium,11,7/26/2022,Jul,6/28/2023,Jun,Inactive,France,44,40-45,Female
512,Basic,15,7/13/2022,Jul,6/28/2023,Jun,Inactive,Brazil,32,30-35,Male
513,Standard,10,6/7/2022,Jun,6/28/2023,Jun,Inactive,Mexico,50,45-50,Male
514,Standard,14,7/7/2022,Jul,6/28/2023,Jun,Inactive,Spain,35,30-35,Male
515,Basic,15,1/7/2022,Jan,6/29/2023,Jun,Inactive,Italy,44,40-45,Female
516,Premium,14,7/31/2022,Jul,6/28/2023,Jun,Inactive,Spain,42,40-45,Female
517,Basic,12,6/8/2022,Jun,6/28/2023,Jun,Inactive,Spain,34,30-35,Female
518,Standard,15,7/8/2022,Jul,6/27/2023,Jun,Inactive,United States,37,35-40,Female
519,Premium,10,6/8/2022,Jun,6/28/2023,Jun,Inactive,Canada,43,40-45,Male
520,Basic,13,3/8/2022,Mar,6/28/2023,Jun,Inactive,United States,32,30-35,Male
521,Basic,15,6/18/2022,Jun,6/28/2023,Jun,Inactive,United States,33,30-35,Female
522,Basic,14,6/17/2022,Jun,6/27/2023,Jun,Inactive,Canada,32,30-35,Female
523,Standard,13,7/6/2022,Jul,6/29/2023,Jun,Inactive,United Kingdom,41,40-45,Male
524,Premium,15,6/6/2022,Jun,6/28/2023,Jun,Inactive,Australia,31,30-35,Male
525,Basic,14,4/6/2022,Apr,6/27/2023,Jun,Inactive,Germany,44,40-45,Male
526,Basic,11,6/20/2022,Jun,6/28/2023,Jun,Inactive,France,49,45-50,Male
527,Premium,10,10/7/2022,Oct,6/28/2023,Jun,Inactive,Brazil,48,45-50,Female
528,Standard,13,7/13/2022,Jul,6/29/2023,Jun,Inactive,Mexico,42,40-45,Female
529,Standard,11,7/7/2022,Jul,6/27/2023,Jun,Inactive,Spain,50,45-50,Female
530,Basic,14,6/22/2022,Jun,6/28/2023,Jun,Inactive,Italy,49,45-50,Female
531,Premium,14,6/15/2022,Jun,6/27/2023,Jun,Inactive,Spain,30,25-30,Female
532,Standard,11,3/6/2022,Mar,6/28/2023,Jun,Inactive,Spain,38,35-40,Male
533,Basic,14,4/6/2022,Apr,6/27/2023,Jun,Inactive,United States,38,35-40,Male
534,Standard,11,5/6/2022,May,6/28/2023,Jun,Inactive,Canada,39,35-40,Female
535,Premium,15,7/6/2022,Jul,6/29/2023,Jun,Inactive,United States,42,40-45,Female
536,Basic,10,6/14/2022,Jun,6/29/2023,Jun,Inactive,United States,28,25-30,Male
537,Premium,10,6/17/2022,Jun,6/27/2023,Jun,Inactive,Canada,38,35-40,Male
538,Standard,14,6/19/2022,Jun,6/28/2023,Jun,Inactive,United Kingdom,40,35-40,Female
539,Basic,12,2/7/2022,Feb,6/29/2023,Jun,Inactive,Australia,30,25-30,Female
540,Standard,10,3/7/2022,Mar,6/29/2023,Jun,Inactive,Germany,40,35-40,Male
541,Premium,10,7/13/2022,Jul,6/27/2023,Jun,Inactive,France,31,30-35,Male
542,Basic,14,7/26/2022,Jul,6/27/2023,Jun,Inactive,Brazil,41,40-45,Male
543,Standard,11,7/27/2022,Jul,6/28/2023,Jun,Inactive,Mexico,37,35-40,Male
544,Premium,14,8/8/2022,Aug,6/28/2023,Jun,Inactive,Spain,49,45-50,Male
545,Basic,14,8/17/2022,Aug,6/27/2023,Jun,Inactive,Italy,29,25-30,Male
546,Premium,10,8/20/2022,Aug,6/26/2023,Jun,Inactive,Spain,31,30-35,Male
547,Basic,10,5/9/2022,May,6/27/2023,Jun,Inactive,Spain,39,35-40,Male
548,Standard,12,5/9/2022,May,6/27/2023,Jun,Inactive,United States,51,50-55,Female
549,Standard,10,5/9/2022,May,6/27/2023,Jun,Inactive,Canada,38,35-40,Female
550,Basic,11,6/9/2022,Jun,6/27/2023,Jun,Inactive,United States,29,25-30,Female
551,Premium,13,3/9/2022,Mar,6/28/2023,Jun,Inactive,United States,41,40-45,Female
552,Basic,13,8/29/2022,Aug,6/27/2023,Jun,Inactive,Canada,48,45-50,Female
553,Standard,14,8/27/2022,Aug,6/28/2023,Jun,Inactive,United Kingdom,39,35-40,Male
554,Premium,12,8/29/2022,Aug,6/29/2023,Jun,Inactive,Australia,37,35-40,Male
555,Basic,11,9/13/2022,Sep,6/28/2023,Jun,Inactive,Germany,37,35-40,Female
556,Premium,14,9/24/2022,Sep,6/27/2023,Jun,Inactive,France,34,30-35,Male
557,Basic,15,5/10/2022,May,6/29/2023,Jun,Inactive,Brazil,37,35-40,Male
558,Standard,14,10/18/2022,Oct,6/30/2023,Jun,Inactive,Mexico,37,35-40,Female
559,Standard,13,10/19/2022,Oct,6/28/2023,Jun,Inactive,Spain,51,50-55,Female
560,Basic,15,10/14/2022,Oct,6/29/2023,Jun,Inactive,Italy,45,40-45,Male
561,Premium,14,9/30/2022,Sep,6/28/2023,Jun,Inactive,Spain,29,25-30,Female
562,Basic,14,9/19/2022,Sep,6/30/2023,Jun,Inactive,Spain,37,35-40,Male
563,Standard,10,9/24/2022,Sep,6/29/2023,Jun,Inactive,United States,34,30-35,Male
564,Premium,14,9/28/2022,Sep,6/29/2023,Jun,Inactive,Canada,35,30-35,Male
565,Basic,12,9/29/2022,Sep,6/27/2023,Jun,Inactive,United States,29,25-30,Male
566,Premium,11,11/10/2022,Nov,1/7/2023,Jan,Inactive,United States,45,40-45,Male
567,Basic,14,8/11/2022,Aug,6/29/2023,Jun,Inactive,Canada,36,35-40,Male
568,Standard,11,11/16/2022,Nov,6/28/2023,Jun,Inactive,United Kingdom,27,25-30,Female
569,Standard,10,11/17/2022,Nov,6/26/2023,Jun,Inactive,Australia,31,30-35,Female
570,Basic,10,11/20/2022,Nov,6/30/2023,Jun,Inactive,Germany,41,40-45,Female
571,Premium,13,11/21/2022,Nov,6/29/2023,Jun,Inactive,France,37,35-40,Male
572,Basic,12,11/21/2022,Nov,6/30/2023,Jun,Inactive,Brazil,49,45-50,Female
573,Standard,12,11/18/2022,Nov,6/27/2023,Jun,Inactive,Mexico,37,35-40,Female
574,Premium,14,10/26/2022,Oct,6/29/2023,Jun,Inactive,Spain,36,35-40,Female
575,Basic,13,10/25/2022,Oct,6/28/2023,Jun,Inactive,Italy,38,35-40,Female
576,Premium,15,10/26/2022,Oct,6/30/2023,Jun,Inactive,Spain,49,45-50,Female
577,Basic,15,10/23/2022,Oct,6/26/2023,Jun,Inactive,Spain,31,30-35,Male
578,Standard,13,10/23/2022,Oct,6/28/2023,Jun,Inactive,United States,29,25-30,Female
579,Standard,12,10/16/2022,Oct,6/28/2023,Jun,Inactive,Canada,35,30-35,Female
580,Basic,14,9/8/2022,Sep,6/29/2023,Jun,Inactive,United States,46,45-50,Female
581,Premium,10,2/8/2022,Feb,6/29/2023,Jun,Inactive,United States,29,25-30,Female
582,Basic,12,7/16/2022,Jul,6/28/2023,Jun,Inactive,Canada,43,40-45,Female
583,Standard,15,7/17/2022,Jul,6/28/2023,Jun,Inactive,United Kingdom,38,35-40,Female
584,Premium,14,7/14/2022,Jul,6/28/2023,Jun,Inactive,Australia,48,45-50,Female
585,Basic,14,7/16/2022,Jul,6/29/2023,Jun,Inactive,Germany,41,40-45,Male
586,Premium,15,6/8/2022,Jun,6/29/2023,Jun,Inactive,France,51,50-55,Female
587,Basic,14,7/8/2022,Jul,6/28/2023,Jun,Inactive,Brazil,39,35-40,Male
588,Standard,11,7/8/2022,Jul,6/27/2023,Jun,Inactive,Mexico,31,30-35,Male
589,Standard,15,4/8/2022,Apr,6/29/2023,Jun,Inactive,Spain,28,25-30,Male
590,Basic,15,7/29/2022,Jul,6/29/2023,Jun,Inactive,Italy,47,45-50,Male
591,Premium,14,6/19/2022,Jun,6/28/2023,Jun,Inactive,Spain,35,30-35,Female
592,Basic,15,9/6/2022,Sep,6/29/2023,Jun,Inactive,Spain,33,30-35,Male
593,Standard,11,6/6/2022,Jun,6/29/2023,Jun,Inactive,United States,41,40-45,Male
594,Premium,12,6/6/2022,Jun,6/30/2023,Jun,Inactive,Canada,38,35-40,Female
595,Basic,10,11/6/2022,Nov,6/28/2023,Jun,Inactive,United States,49,45-50,Male
596,Basic,14,6/18/2022,Jun,6/28/2023,Jun,Inactive,United States,29,25-30,Female
597,Basic,13,6/27/2022,Jun,6/28/2023,Jun,Inactive,Canada,50,45-50,Male
598,Standard,12,5/7/2022,May,6/29/2023,Jun,Inactive,United Kingdom,29,25-30,Female
599,Premium,15,6/7/2022,Jun,6/27/2023,Jun,Inactive,Australia,44,40-45,Male
600,Basic,14,6/16/2022,Jun,6/29/2023,Jun,Inactive,Germany,36,35-40,Female
601,Basic,14,5/6/2022,May,6/30/2023,Jun,Inactive,France,46,45-50,Female
602,Premium,14,5/6/2022,May,6/29/2023,Jun,Inactive,Brazil,30,25-30,Male
603,Standard,15,6/6/2022,Jun,6/27/2023,Jun,Inactive,Mexico,46,45-50,Female
604,Standard,15,7/6/2022,Jul,6/28/2023,Jun,Inactive,Spain,33,30-35,Male
605,Basic,15,10/6/2022,Oct,6/29/2023,Jun,Inactive,Italy,46,45-50,Female
606,Premium,14,6/13/2022,Jun,6/29/2023,Jun,Inactive,Spain,50,45-50,Male
607,Standard,14,6/14/2022,Jun,6/27/2023,Jun,Inactive,Spain,27,25-30,Female
608,Basic,12,6/22/2022,Jun,6/28/2023,Jun,Inactive,United States,48,45-50,Female
609,Standard,14,3/7/2022,Mar,6/29/2023,Jun,Inactive,Canada,50,45-50,Female
610,Premium,13,5/7/2022,May,6/29/2023,Jun,Inactive,United States,28,25-30,Female
611,Basic,15,11/7/2022,Nov,6/28/2023,Jun,Inactive,United States,29,25-30,Female
612,Premium,11,7/17/2022,Jul,6/27/2023,Jun,Inactive,Canada,36,35-40,Male
613,Standard,12,7/27/2022,Jul,6/28/2023,Jun,Inactive,United Kingdom,51,50-55,Male
614,Basic,15,8/14/2022,Aug,6/28/2023,Jun,Inactive,Australia,51,50-55,Male
615,Standard,13,8/15/2022,Aug,6/27/2023,Jun,Inactive,Germany,43,40-45,Male
616,Premium,14,2/9/2022,Feb,6/27/2023,Jun,Inactive,France,38,35-40,Female
617,Basic,11,5/9/2022,May,6/28/2023,Jun,Inactive,Brazil,45,40-45,Female
618,Standard,10,6/9/2022,Jun,6/28/2023,Jun,Inactive,Mexico,28,25-30,Female
619,Premium,11,6/9/2022,Jun,6/29/2023,Jun,Inactive,Spain,27,25-30,Male
620,Basic,11,5/9/2022,May,6/27/2023,Jun,Inactive,Italy,41,40-45,Female
621,Premium,14,6/9/2022,Jun,6/29/2023,Jun,Inactive,Spain,49,45-50,Male
622,Basic,12,8/29/2022,Aug,6/28/2023,Jun,Inactive,Spain,35,30-35,Male
623,Standard,13,8/30/2022,Aug,6/28/2023,Jun,Inactive,United States,29,25-30,Female
624,Standard,10,2/9/2022,Feb,6/30/2023,Jun,Inactive,Canada,42,40-45,Male
625,Basic,15,9/20/2022,Sep,6/28/2023,Jun,Inactive,United States,33,30-35,Male
626,Premium,10,9/23/2022,Sep,6/30/2023,Jun,Inactive,United States,30,25-30,Male
627,Basic,11,9/29/2022,Sep,6/29/2023,Jun,Inactive,Canada,43,40-45,Female
628,Standard,10,9/10/2022,Sep,1/7/2023,Jan,Inactive,United Kingdom,42,40-45,Male
629,Premium,11,12/10/2022,Dec,6/29/2023,Jun,Inactive,Australia,39,35-40,Male
630,Basic,15,6/10/2022,Jun,6/30/2023,Jun,Inactive,Germany,32,30-35,Female
631,Premium,14,9/21/2022,Sep,6/28/2023,Jun,Inactive,France,31,30-35,Male
